SPECTRUM DATA FILE
SpectrumCount:	2
PixelCount:	2500
UserName:	XCS Laser
SampleName:	
LightSource:	
Comments:	
DeviceName:	Qmini
DeviceManufacturer:	Broadcom
DeviceSerialNo:	21444

Name:	last spectrum	last spectrum
Date:	2020-11-23T16:39:45.7650000-08:00	2020-11-23T16:52:36.9100000-08:00
ExposureTime:	0.1	0.1
TemporalAvg:	1	1
IntensityUnit:	normalizedCounts	normalizedCounts
CCDLoadLevel:	0.5133696	0.4760772
Temperature:	25.77332	26.1875
DiagramColor:	200	16711680
ProcessingSteps:	847	847

Wavelength [nm]	Intensity1	Intensity2
740.721	-0.5452347	-0.3110212
741.0467	-0.2029583	-0.4187691
741.3724	1.167483	0.1408699
741.6981	1.207798	1.142557
742.0239	0.5160621	0.451379
742.3495	-0.1096413	-1.521159
742.6752	0.4421544	-1.522091
743.0009	0.4048755	-0.4943503
743.3265	0.5701119	0.4043241
743.6521	0.09065276	-0.1900315
743.9777	0.7697204	0.2571479
744.3033	-0.2053828	0.4673082
744.6289	-0.03994628	0.6945404
744.9545	-0.9808237	-0.1488145
745.28	0.1007913	-0.9102554
745.6056	0.8949095	-0.669381
745.9312	0.5388008	-0.3894648
746.2567	-1.21065	-0.4750994
746.5822	-1.15016	-0.3410935
746.9077	-0.6875064	0.2547279
747.2331	-0.3437489	1.400319
747.5586	0.568278	0.8900926
747.884	1.16973	0.5651551
748.2095	0.1842183	-0.4491319
748.5349	-0.2266992	0.433428
748.8603	0.2139634	0.7780909
749.1857	0.5695519	0.7340749
749.511	0.01689516	-0.003473823
749.8364	0.2175087	0.3392508
750.1618	0.4393193	0.5010872
750.4871	1.04958	-0.187321
750.8124	1.07669	-1.024628
751.1378	1.351673	-0.6348129
751.4631	0.4887129	-0.7319167
751.7883	0.2983768	-0.06417323
752.1136	-0.1740588	-0.2133943
752.4388	0.1014704	0.5416778
752.7641	-0.8052266	0.6633105
753.0894	-0.3587897	0.988063
753.4146	-0.0332348	0.1951104
753.7397	0.4736683	0.1564814
754.0649	-0.7004212	0.0746282
754.3901	-0.7020633	-0.06003205
754.7153	-0.2528707	-0.2171306
755.0404	0.5121349	-0.1300703
755.3655	0.6759935	-0.1379768
755.6907	1.093686	0.05445913
756.0157	0.3714449	0.06057382
756.3408	0.2019846	-0.4442524
756.6659	0.4488276	-1.198572
756.991	1.076344	-0.859112
757.316	1.590867	-0.4324638
757.6411	1.749548	0.2275675
757.9661	0.7948007	-0.08803159
758.2911	0.1028053	-0.2280733
758.6161	0.4350037	-0.01757578
758.941	0.5674068	0.7101529
759.266	0.6872408	0.551549
759.5909	0.7423786	0.4801905
759.9159	0.8670737	0.2665089
760.2408	0.4609995	0.4308214
760.5657	0.4494478	-0.1982905
760.8906	0.2742454	-0.5473545
761.2155	0.5704055	-1.228935
761.5404	0.619312	0.1799676
761.8652	1.13155	0.8781725
762.1901	0.8544357	1.075299
762.5149	0.8863373	-0.0512059
762.8397	0.5007195	0.3172056
763.1645	0.3250155	-0.1107436
763.4893	0.6550531	0.3932419
763.814	1.747893	-0.5028242
764.1388	2.123441	-0.0001557344
764.4636	2.169704	-0.2620046
764.7883	1.659189	0.4423772
765.113	0.3006907	0.07914675
765.4377	0.6367976	0.3930178
765.7624	2.029276	0.7713872
766.087	2.649524	1.43876
766.4117	1.874586	0.6614309
766.7363	1.475811	-0.8247415
767.061	0.9347928	-0.673016
767.3856	1.566086	-0.2352433
767.7102	1.699225	-0.3169648
768.0348	2.025868	-0.3914363
768.3594	2.678861	0.05099817
768.6839	3.074779	-0.05172034
769.0084	3.089032	0.6186897
769.333	3.418531	1.169166
769.6575	3.714542	0.9283041
769.982	2.630796	-0.08388585
770.3065	1.83501	-0.1169871
770.631	1.5025	0.4099966
770.9554	1.484791	0.126076
771.2798	2.082712	0.5041571
771.6043	2.055949	0.7314188
771.9287	2.288455	0.757612
772.2531	1.9359	-0.2793229
772.5775	1.803748	0.3888921
772.9019	1.50557	0.07542884
773.2263	2.441512	-0.4038311
773.5506	3.182606	-1.150527
773.8749	3.187927	-0.7984734
774.1993	3.00537	-0.2046621
774.5236	3.279583	-0.2767373
774.8478	3.3245	-0.6425998
775.1721	2.985551	-0.9884554
775.4964	2.777995	-0.1179436
775.8207	2.933088	0.3164192
776.1449	2.476623	0.1441893
776.4691	2.524384	-0.1355364
776.7933	3.146268	-0.6843809
777.1175	3.297464	-0.4111097
777.4417	2.99131	-0.3436549
777.7659	3.012932	-0.4268915
778.09	4.750253	-0.9454913
778.4141	5.160899	-0.9059387
778.7383	4.824185	0.3389985
779.0624	3.996997	0.8720608
779.3865	4.233208	0.2596667
779.7106	4.178924	-0.4749092
780.0346	3.318122	-0.4996234
780.3586	2.385557	0.07369216
780.6827	2.268453	-0.121364
781.0067	3.380634	0.066127
781.3307	3.486447	0.2980275
781.6547	3.765012	1.174222
781.9787	3.536434	0.5506129
782.3027	4.195843	0.2320763
782.6266	3.817328	0.3447803
782.9506	4.366507	0.3638913
783.2745	3.190431	-0.4438345
783.5984	3.442109	-0.6032206
783.9223	3.288141	-0.2015455
784.2462	4.041274	-1.167288
784.5701	3.949628	-2.053215
784.8939	3.724548	-0.8866382
785.2177	3.142939	0.569685
785.5416	4.145452	1.098799
785.8654	4.971662	0.4007611
786.1891	4.75668	0.343644
786.5129	3.732987	0.2556747
786.8367	4.583282	0.7600057
787.1605	5.220388	0.378897
787.4842	5.705626	0.003564985
787.8079	5.137364	-0.1423864
788.1317	4.074694	-0.3316232
788.4553	3.539438	-0.3066888
788.779	4.177059	0.3367245
789.1027	4.38995	1.036047
789.4263	3.298158	0.3052402
789.75	2.649233	0.143925
790.0736	3.655216	0.4625812
790.3972	3.352058	0.8973652
790.7208	2.27997	0.5949799
791.0444	1.957528	0.1417051
791.368	3.04116	0.2096628
791.6915	3.924307	-0.1897802
792.0151	3.804627	-0.08696718
792.3386	3.131771	-0.4406212
792.6621	2.589864	0.7440795
792.9856	2.129058	0.3938908
793.3091	2.314297	0.1830535
793.6325	2.957793	-0.7175086
793.956	4.104171	-0.4366783
794.2794	4.359877	0.2507836
794.6028	4.083434	1.358183
794.9263	3.811076	1.785321
795.2496	4.042923	1.14747
795.5731	3.921228	0.06212743
795.8964	3.28949	-0.8244824
796.2198	2.909109	-0.8575113
796.5431	2.622009	-1.049262
796.8664	1.814452	-0.4762076
797.1898	1.553138	0.530548
797.513	1.875107	1.387736
797.8363	2.747031	1.299609
798.1595	2.50785	0.09493535
798.4828	2.765442	-0.6120862
798.8061	1.932711	-0.09890075
799.1293	2.182392	0.8320847
799.4525	1.592824	0.07926883
799.7757	1.854895	-1.098539
800.0989	1.625611	-0.5646132
800.4221	1.616097	-0.1185237
800.7452	1.786931	0.8247879
801.0683	2.135553	1.266072
801.3915	2.675419	1.690793
801.7145	2.781489	1.019744
802.0377	2.052036	0.6906933
802.3607	0.867902	0.6655626
802.6838	1.600673	-0.2211912
803.0068	2.957765	-0.3630015
803.3299	3.350017	0.7452205
803.6529	2.253233	0.8559556
803.9759	1.455724	0.4733312
804.2989	1.096362	1.425835
804.6219	2.257617	1.351678
804.9448	2.433555	0.7728191
805.2678	1.276639	0.8399613
805.5908	0.5169586	1.416289
805.9136	0.9007288	0.9327166
806.2366	1.555709	0.8850158
806.5594	1.280359	0.3611205
806.8823	0.7860672	-0.04632604
807.2052	0.802968	0.6450318
807.528	1.139818	1.403862
807.8509	0.4099452	1.321733
808.1737	-0.359962	0.9434299
808.4965	-0.1524556	1.001763
808.8193	0.1256938	0.4765669
809.1421	0.3579358	0.5042424
809.4648	0.4298786	-0.6192492
809.7876	0.9329925	-0.6539375
810.1103	1.027353	-0.500527
810.433	1.320312	0.7615066
810.7557	1.590052	0.2147548
811.0784	1.274284	-0.1580411
811.4011	1.26768	0.4970832
811.7238	0.3259202	0.5467718
812.0464	0.1326263	0.2167836
812.369	0.3258913	-0.5059285
812.6917	1.878706	-0.3881942
813.0142	1.63875	-0.8665513
813.3369	1.010825	0.07067189
813.6594	1.443522	0.3932921
813.9819	1.887692	0.4503892
814.3045	1.568315	-0.1080966
814.627	0.7261077	0.6336676
814.9495	1.004802	0.1834657
815.272	0.7616454	-0.11307
815.5945	1.183486	-0.508186
815.917	1.355323	0.60658
816.2394	1.428557	0.7561728
816.5619	1.47941	0.5652885
816.8843	1.491088	0.07084911
817.2067	1.739663	-0.1512007
817.5291	1.823555	-1.286202
817.8515	2.121876	-0.6720743
818.1739	0.7586083	0.09221607
818.4962	-0.01433921	0.7356957
818.8185	-0.1124258	-0.2420091
819.1409	-0.06677537	-0.05814699
819.4632	-0.005469479	0.1179997
819.7855	0.1653595	-0.2469573
820.1078	0.9642166	0.2258599
820.4301	1.710557	-0.6594191
820.7523	2.188608	-0.8444083
821.0745	1.363823	-0.703403
821.3967	0.7500552	0.3470665
821.7189	0.9869247	0.2971384
822.0411	0.8758983	-0.4525156
822.3633	0.6954396	-0.3081881
822.6855	0.2244176	-0.4175412
823.0076	0.08639968	-0.03273379
823.3298	0.4040206	-0.4300378
823.6519	1.021063	-0.3346931
823.974	0.6249083	-0.3964459
824.2961	0.04705429	-0.3063719
824.6182	0.7704483	0.5255069
824.9402	1.619083	1.536313
825.2623	0.9863374	1.141828
825.5843	-0.2141167	0.1158058
825.9063	0.3994552	-0.778921
826.2283	0.8648779	-0.949394
826.5503	1.014403	-0.3534929
826.8723	0.7391396	0.2216047
827.1942	1.797312	0.5927573
827.5162	1.931917	0.07876858
827.8381	1.216028	0.17968
828.16	0.2130053	0.1396288
828.4819	0.1438631	0.899911
828.8038	0.3275491	0.7331574
829.1257	0.299243	1.135863
829.4475	0.7424372	0.3134332
829.7693	0.6911583	0.1226343
830.0912	0.01474588	-0.6226941
830.413	-0.05866762	-0.7026341
830.7348	0.9360044	-0.932327
831.0566	1.969764	-1.310917
831.3784	2.1598	-1.57175
831.7001	1.347044	-1.04009
832.0219	0.3646154	-0.03257951
832.3436	-0.3484507	0.2178597
832.6653	-0.5124916	0.2647987
832.9869	0.00873494	-0.1203017
833.3087	0.1981155	-0.518967
833.6303	0.337856	-0.04582004
833.9519	-0.4214019	0.3878103
834.2736	-1.117923	-0.1247165
834.5952	-1.579602	-0.5029126
834.9168	0.1214045	-0.1923997
835.2384	1.120364	-0.3257724
835.5599	0.5582556	0.2325994
835.8815	-0.3561423	0.4502165
836.2031	-0.4732525	0.7481513
836.5246	0.2007001	-1.141073
836.8461	0.06292897	-1.275195
837.1676	0.2445624	-0.6220928
837.4891	0.07707815	0.6546752
837.8105	0.6048293	0.5815476
838.132	-0.3624825	0.4810477
838.4534	-0.2488508	0.5302584
838.7748	-0.2771324	0.1553836
839.0963	0.4385189	0.6366021
839.4177	0.4966687	0.4590379
839.7391	0.9630323	0.373516
840.0604	0.974944	0.08297244
840.3818	1.302101	0.3915609
840.7031	1.316142	0.2457049
841.0244	1.004139	-0.2066717
841.3457	0.7064692	-0.4596287
841.667	0.3131135	-0.8295842
841.9883	-0.005424436	-0.7888967
842.3096	-0.4230399	-0.8712588
842.6308	-0.7839783	0.2207419
842.952	-0.5136991	0.4286493
843.2733	0.1998153	0.4773891
843.5944	0.5263181	0.1888897
843.9156	0.4814375	0.2837548
844.2368	0.0205847	0.07457718
844.558	0.1709343	0.3419861
844.8791	-0.8639712	0.3865071
845.2003	0.08736517	-1.227961
845.5214	0.683179	-1.761297
845.8425	1.254909	-1.124363
846.1635	0.6234655	0.008602595
846.4846	0.6592563	-0.1686527
846.8057	0.4212703	0.03957406
847.1267	-0.1411855	0.3352538
847.4477	0.5598113	0.9562437
847.7687	0.2597605	0.4648421
848.0897	-0.1561392	-0.9097661
848.4107	0.4205841	-0.9930977
848.7316	1.15172	0.09381457
849.0526	0.146584	0.3529203
849.3735	-1.183268	-0.1710491
849.6945	-0.7738704	-0.3321888
850.0153	-0.7174951	-0.5720991
850.3362	-0.5099874	-1.198221
850.6571	-0.09380226	-0.3244556
850.978	0.8583809	-0.07843437
851.2988	0.7748563	0.07639693
851.6196	0.003185254	0.04131778
851.9404	-0.3773369	0.2248937
852.2612	-0.4812484	-0.06005248
852.582	-0.08636759	0.2735875
852.9028	-0.03898151	0.3771525
853.2235	1.016588	-0.007076049
853.5443	1.490001	-0.5178561
853.865	1.228997	-0.5586102
854.1857	0.5386736	-0.4469652
854.5064	0.3529173	-0.0637361
854.8271	0.39774	-0.05278834
855.1478	-0.2761111	-0.08331886
855.4684	-0.2774764	0.3883443
855.789	-0.02604725	0.4068115
856.1096	1.358848	0.09542706
856.4302	1.175668	-0.1362176
856.7508	0.1169503	-0.2287174
857.0714	-1.025187	-0.02664842
857.392	-0.7624851	-0.2648868
857.7125	-0.2785262	-0.1342553
858.033	0.2858284	0.1844888
858.3535	0.587035	0.4157294
858.674	-0.153371	-0.2605079
858.9945	-0.1982054	-0.8603407
859.3149	0.09448195	-0.7913159
859.6354	0.01854671	-0.2019419
859.9559	-0.0301405	0.5511069
860.2763	-0.359302	-0.001763319
860.5967	-0.1564089	-0.7511779
860.9171	-0.8141849	-0.9543259
861.2374	0.5870399	-0.4682709
861.5578	0.9750493	-0.1083507
861.8782	1.082157	0.6531933
862.1985	0.2071174	0.7141985
862.5188	1.477636	-0.1457963
862.8391	1.567479	0.2763805
863.1594	1.165508	1.458984
863.4797	0.5163816	1.213807
863.7999	1.069222	-0.2186077
864.1201	-0.133474	-0.4961614
864.4404	-0.7979116	0.003870531
864.7606	-0.9564047	0.877839
865.0807	-0.1189877	0.06978036
865.4009	-0.2052494	0.5273899
865.7211	-0.6172975	-0.7026353
866.0413	-0.4847338	-0.1889726
866.3614	0.2215233	-0.6756282
866.6815	1.018856	0.5162453
867.0016	0.7816541	0.9584417
867.3217	-0.02417444	0.7340664
867.6418	-0.4702732	0.4524016
867.9618	-0.2836365	-0.420321
868.2819	0.2791969	0.1384215
868.6019	0.1014667	-0.228263
868.9219	0.6828548	-0.1605114
869.2419	1.26326	-0.2970722
869.5619	1.575835	-0.3186431
869.8818	0.8271833	-0.1146997
870.2018	0.347502	-0.04241814
870.5217	0.5725065	0.4952304
870.8417	-0.1090263	0.4483714
871.1616	0.1149294	0.5124685
871.4814	0.7199858	-0.2487143
871.8013	0.7291009	-0.6820996
872.1212	-0.6881412	-0.440482
872.441	-0.4138328	0.1602065
872.7609	-0.1797619	0.1068569
873.0806	-0.3378424	0.1436037
873.4005	-0.2439257	0.1259799
873.7202	0.8735027	-0.4886583
874.04	0.4257235	-1.520669
874.3597	0.04415527	-0.4854111
874.6795	-0.5495255	0.5741913
874.9992	-0.2820618	0.660099
875.3189	-0.3449566	-0.9332648
875.6386	0.1814329	-0.4530344
875.9583	0.1118519	-0.3260119
876.278	0.51527	-0.6566562
876.5976	0.2050715	-0.9558877
876.9172	-0.14186	0.01298365
877.2368	-0.3561946	0.1952138
877.5564	0.7745023	-0.9521975
877.876	0.9940277	-1.240119
878.1956	0.188313	-0.6800369
878.5151	-0.2864149	-0.6025801
878.8347	0.5143257	-0.8585304
879.1542	1.039367	-0.3547571
879.4737	0.3045435	0.2378412
879.7932	-0.4905088	-0.38297
880.1127	-0.9197049	-0.7780254
880.4321	-0.7701088	0.5657786
880.7516	0.1820376	0.6732002
881.071	0.5417222	-0.08611239
881.3904	0.35873	-0.5422952
881.7098	0.05338396	-0.2051197
882.0292	0.01169661	-0.09237954
882.3486	-0.2271255	-0.06588389
882.6679	-0.2171932	0.00692327
882.9872	-0.08913415	-0.4265947
883.3066	-0.2279675	0.3927135
883.6259	-0.2345328	0.6847494
883.9452	-0.04738807	0.5053543
884.2645	-0.08456298	0.3683029
884.5837	-0.1286883	-0.5640996
884.903	-0.1267585	-0.7395955
885.2222	0.26739	-0.1232615
885.5414	0.6070602	0.8446688
885.8606	0.8057833	0.5251428
886.1797	0.1208015	0.2057206
886.499	0.4278166	-0.5648121
886.8181	0.745276	-0.636956
887.1372	0.9081679	-0.2473247
887.4564	-0.09235233	0.02792651
887.7755	-0.2385383	0.2527281
888.0945	-0.1186837	0.6985143
888.4136	0.1834531	0.6414156
888.7327	0.004156447	0.1150347
889.0518	0.6713055	0.7079573
889.3707	0.9191979	0.6664836
889.6898	1.085826	-0.263585
890.0088	1.026395	-1.168062
890.3278	1.241909	0.09919202
890.6467	0.7355928	0.8121865
890.9656	-0.05942333	0.5641216
891.2846	-0.6324409	-0.5065091
891.6035	-0.2686187	-0.3757445
891.9224	0.09838484	0.266914
892.2413	0.1699402	0.2401636
892.5602	-0.4740911	-0.2455195
892.879	-0.2541214	-0.09720975
893.1979	0.5358971	0.7141603
893.5167	1.594795	-0.4385996
893.8355	1.234946	-0.9384826
894.1543	0.3964836	-0.6279491
894.4731	0.03411184	-0.01823671
894.7919	-0.298066	-1.015706
895.1106	-0.6805391	-1.19973
895.4294	-0.1613873	-0.9922208
895.748	0.02826818	-0.8953159
896.0668	-0.004829855	-0.01699429
896.3854	-0.2300288	0.6345944
896.7042	-0.02364745	1.282887
897.0228	-0.1135756	0.5401438
897.3414	0.9159484	0.2149768
897.66	0.6227168	-1.087115
897.9786	0.09235714	-1.125092
898.2972	0.06376728	-0.6726376
898.6158	0.7986794	-0.5783788
898.9344	0.05333242	-1.189248
899.2529	-1.292677	-1.173714
899.5715	-0.2398979	-0.6557924
899.89	0.7584009	-0.05770094
900.2085	0.4176313	0.7706683
900.527	-0.6008394	1.135884
900.8455	0.03516412	0.2646221
901.1639	0.8276797	-0.6364056
901.4824	1.267069	-0.1725512
901.8008	0.9065133	-0.1009626
902.1192	0.005170834	-0.1049243
902.4376	-0.6439124	-0.2429188
902.7559	-0.01800131	-0.2188056
903.0743	0.2749294	-0.6202266
903.3926	0.2889898	-0.1634084
903.711	-0.3612982	0.1311795
904.0293	0.3578719	-0.377451
904.3476	0.6713932	0.06749041
904.6659	0.9055475	0.5201036
904.9841	0.5793366	0.8393436
905.3024	0.2822136	-0.4116612
905.6206	0.3883753	-0.7547647
905.9388	-0.03727612	-0.6700361
906.257	0.4175117	0.6610813
906.5752	0.5817668	-0.2508965
906.8934	1.638534	-0.8121938
907.2115	0.3749399	-0.4178508
907.5297	-1.354592	0.4062119
907.8478	-1.581072	-0.1894727
908.166	0.2430726	-0.142793
908.484	1.19055	-0.4070255
908.8021	0.7228443	-0.1330378
909.1202	-0.2353563	-0.2097494
909.4382	0.1004373	0.4123761
909.7562	-0.02396809	-0.275441
910.0743	0.08986308	-0.583873
910.3923	-0.4668812	-0.5765772
910.7102	-0.2105884	-0.1003033
911.0282	-0.0967905	0.2386863
911.3461	-0.1234186	0.2797494
911.6641	0.04320633	1.39335
911.982	0.06040049	0.559444
912.2999	0.09235618	-0.5371245
912.6178	-0.5044048	-0.4208835
912.9357	-0.01574034	0.9053946
913.2535	0.2660092	0.689781
913.5714	0.181385	0.2174163
913.8892	-0.3223692	0.6782809
914.207	0.007892263	0.5141105
914.5248	0.3211342	-0.3481896
914.8426	0.7273458	-0.9419923
915.1603	1.318679	-0.02563729
915.4781	1.102951	0.1878579
915.7958	0.9299696	-0.777767
916.1135	1.199269	-1.964899
916.4312	0.5148526	-1.590214
916.7489	-0.2961725	-0.1118349
917.0666	-0.4805393	1.056366
917.3843	0.8724146	1.41561
917.7019	-0.2143219	0.9711054
918.0195	-0.887201	0.5741231
918.3371	-0.7258282	-0.272068
918.6547	1.016119	-0.5929034
918.9723	1.403349	0.5096315
919.2899	0.4140488	0.8436145
919.6074	-0.7153229	0.4332187
919.9249	-0.5704668	-0.1008625
920.2424	0.7037668	1.294186
920.5599	0.5293453	0.762297
920.8774	0.3633713	0.4494357
921.1948	0.7734497	-1.055916
921.5123	0.9334322	-0.6476946
921.8297	-0.1714998	-0.5663734
922.1472	0.8237621	0.4450562
922.4645	1.192479	0.2197098
922.7819	1.287717	0.4749913
923.0993	0.4548008	0.5368308
923.4166	0.6629061	0.5316588
923.7339	-0.1776133	0.2604783
924.0513	-0.3817609	-0.3819166
924.3686	0.2136078	-0.5509862
924.6859	0.878426	-0.6071278
925.0032	1.364109	-0.03177535
925.3204	0.8576567	0.1336435
925.6376	0.8982499	0.5504755
925.9549	0.1001317	-0.4793302
926.2721	0.4600402	-1.543736
926.5893	0.9609232	-1.785458
926.9064	1.713043	-0.4710394
927.2236	1.244107	1.041817
927.5408	0.5393667	1.435275
927.8578	0.4084094	1.405659
928.175	0.8578675	0.6058849
928.4921	0.5521687	-0.895144
928.8091	-0.5876086	-1.869145
929.1262	-1.312935	-0.9906831
929.4433	-0.9413389	0.1678497
929.7603	-0.5830839	-0.1145452
930.0773	0.6014113	0.126145
930.3943	0.489332	0.851387
930.7113	-0.1390501	0.9864366
931.0283	-0.7772996	0.08511639
931.3452	-0.07235389	0.6156416
931.6622	0.6379661	1.43654
931.9791	-0.2183644	1.308367
932.296	-0.8019757	0.3460035
932.6129	-1.368343	-0.4818014
932.9297	-0.6756561	-0.09458216
933.2466	0.04371201	0.2515927
933.5635	0.5923585	0.1328057
933.8803	0.5911967	-0.7336891
934.1971	-0.6654371	-0.2915268
934.5139	-0.7378155	0.6073457
934.8307	0.06310766	0.6704625
935.1474	1.630333	0.3696967
935.4642	0.5537912	-0.02196462
935.7809	-0.03875604	-1.085178
936.0976	0.2819262	-1.440978
936.4143	0.9701025	-0.7788978
936.731	0.6868728	0.4122082
937.0477	1.160431	0.7486134
937.3643	1.25541	1.173737
937.6809	1.793492	1.075495
937.9976	2.124102	-0.05426648
938.3141	1.840922	-0.03495193
938.6307	-0.4513616	-0.1500011
938.9473	-0.2492715	-0.1709739
939.2639	0.2671781	-0.6222942
939.5804	0.8915703	0.9048055
939.8969	0.1545521	1.305416
940.2134	0.885834	0.5395284
940.5299	1.149812	-0.03964634
940.8464	0.7103333	-0.8162011
941.1628	-0.6203089	-0.01929527
941.4792	-0.8643784	0.1956702
941.7957	-0.5779476	0.2899762
942.1121	0.03760063	-0.7999161
942.4285	0.9885832	-0.3295003
942.7449	1.75616	0.4962145
943.0612	0.01118433	0.2773697
943.3776	-0.5352739	0.2438399
943.6939	0.09934895	-0.06693681
944.0102	0.5822491	0.05564147
944.3265	-0.1041888	-0.4678797
944.6428	-0.2469085	-0.4974277
944.959	-0.1620229	0.04015033
945.2753	-0.1837013	0.1119477
945.5916	0.9000232	1.061202
945.9077	0.3878957	1.045654
946.2239	-0.3348305	1.123693
946.5401	-0.3944185	0.4300472
946.8563	0.8516241	0.5118186
947.1724	1.890851	-0.3260073
947.4886	1.082657	-1.230022
947.8047	0.494615	-0.8227156
948.1208	0.8545446	-0.7476725
948.4369	0.4606973	0.001527423
948.7529	-0.2082009	-0.03649714
949.069	0.07809332	0.4215313
949.385	1.126259	0.3957866
949.701	0.003084872	-0.4927892
950.017	-0.2744244	-1.264625
950.333	-0.555573	-1.163912
950.649	-0.007842723	-0.4227873
950.965	0.1651231	-0.4875627
951.2809	0.2167872	0.0762064
951.5968	-0.01782583	-0.5757169
951.9127	0.8308825	-1.048518
952.2286	0.6583833	-0.6747618
952.5445	0.5088353	0.3643682
952.8604	0.04684284	0.6726534
953.1762	-0.03255345	0.5476832
953.492	-1.12846	0.666178
953.8078	-0.002165044	0.248588
954.1236	1.0448	-0.1050283
954.4394	1.600397	-0.8631936
954.7551	-0.04086587	-0.5083287
955.0709	-0.249352	0.1643712
955.3866	0.05702876	-0.04162642
955.7023	0.5789697	-0.7576131
956.018	0.06548858	-0.811713
956.3337	0.4440558	-0.1422303
956.6494	0.6316705	0.4072709
956.965	0.4844169	0.3150143
957.2806	-0.0932013	-0.3258871
957.5963	0.5259393	-0.9869011
957.9119	0.687653	-0.7269865
958.2274	0.3734605	0.03641271
958.543	0.1545706	0.6522017
958.8585	0.6896259	0.8549072
959.1741	1.54948	0.8356293
959.4896	1.334706	0.8559979
959.8051	0.6094125	-0.2524372
960.1205	-0.1094091	-0.2061478
960.436	0.08364934	-0.9048034
960.7515	-0.08187815	-0.2385147
961.067	-0.0004277433	-0.6924458
961.3823	0.6795625	-0.2207757
961.6978	1.338464	-0.09589457
962.0131	0.3518173	0.2701447
962.3285	-0.1219736	-0.0695583
962.6439	-0.4791663	-0.8945246
962.9592	-0.35613	-0.4036371
963.2745	-1.296517	-0.214071
963.5898	-0.9227938	0.4970215
963.9051	-0.1091262	1.23209
964.2203	0.1572828	1.011185
964.5356	0.2154612	0.781883
964.8508	0.4761959	0.07675415
965.1661	0.435234	0.597779
965.4813	0.109656	-0.3944723
965.7964	0.2571425	0.2550749
966.1116	0.5085182	-0.8783981
966.4268	-0.04274605	-0.3967121
966.7419	0.3569534	-0.7261868
967.0571	-0.1571533	-0.1798132
967.3722	-1.226865	-0.3725424
967.6873	-1.448723	0.3141495
968.0023	-1.029768	0.5904321
968.3174	-0.2672585	0.6300896
968.6324	-0.6213911	-0.1582139
968.9474	-0.1963223	-0.3530949
969.2625	-0.08984402	-0.7456003
969.5775	-0.05979445	-0.1718878
969.8924	-0.4797418	0.2632168
970.2074	-0.4512242	0.5711147
970.5223	0.1459462	-0.864953
970.8372	0.7922021	-1.581752
971.1522	0.8423003	-0.9154736
971.467	0.1512802	-0.4731473
971.7819	-0.5897827	-1.066704
972.0968	-0.8186567	-0.6708732
972.4116	-0.7786976	-0.5282632
972.7264	-0.9202861	-0.4775829
973.0413	-0.2778375	-0.7478185
973.3561	-0.07354326	-0.5435138
973.6708	-0.06739607	-0.07289883
973.9856	-0.1943673	0.08577644
974.3004	0.3673336	0.5023237
974.6151	0.4737906	0.2122473
974.9298	0.2261298	-0.03795137
975.2444	-0.337457	0.5326695
975.5591	0.03124273	1.031945
975.8738	0.5810879	0.6837044
976.1885	0.7254947	-0.9699827
976.5031	0.6260118	-0.633869
976.8177	0.2331836	0.2622625
977.1323	0.2443552	0.9655863
977.4469	0.2662472	0.2423182
977.7614	0.4857808	-0.7890626
978.076	0.5341231	-0.8578977
978.3905	1.228195	0.4271278
978.705	1.314018	0.5454556
979.0195	0.4712259	0.3864757
979.334	0.8248689	-0.4444519
979.6484	1.275752	0.2068369
979.9629	0.7991713	1.047091
980.2773	-0.1571755	0.9871541
980.5917	0.5540835	-0.153255
980.9061	0.5617744	-0.9352856
981.2205	0.1982738	0.2730961
981.5349	-0.1855236	0.01277418
981.8492	0.8732567	0.7508616
982.1636	1.362641	0.4532183
982.4779	0.6115988	-0.2407935
982.7922	-0.0292819	-1.026954
983.1064	-0.02982526	-0.04362809
983.4207	0.3718767	0.907838
983.735	0.04790098	-0.1571179
984.0492	-0.06155501	-0.6132458
984.3634	-0.1843005	-0.9785252
984.6776	0.4448799	-0.8049111
984.9918	0.5073345	-1.160477
985.306	0.778366	-0.5821222
985.6201	0.2792067	-0.1268079
985.9343	0.374467	0.1284534
986.2484	-0.1529111	0.8090738
986.5624	0.6186648	1.008177
986.8765	-0.04351578	0.8023561
987.1906	-0.2835218	1.208429
987.5046	-0.5877402	1.860678
987.8187	-0.2361422	1.132016
988.1327	0.1321176	-0.3000905
988.4467	0.5845371	-0.6744835
988.7607	1.385237	-0.7748586
989.0746	0.5290054	-0.3847629
989.3885	-0.8882325	0.4794874
989.7025	0.07850447	0.26315
990.0164	1.190359	-0.1857455
990.3303	0.8038883	-0.4337678
990.6442	-0.3090339	-0.3873736
990.9581	-0.1480496	-0.6987419
991.2719	-0.2356628	0.2590369
991.5858	0.0500524	0.289618
991.8995	0.3341227	-0.2498326
992.2134	0.05441018	-0.9386977
992.5272	0.01168727	-0.4375191
992.8409	0.8933753	-0.3600675
993.1547	0.7943134	-0.2250263
993.4684	0.7424271	-0.3123163
993.7821	-0.4586608	-0.3751832
994.0958	0.5135385	-0.8835179
994.4095	1.083594	-0.5400735
994.7231	1.824893	-0.1268272
995.0367	0.7290837	-0.1859551
995.3504	-0.3065954	-0.7158908
995.664	-0.7261792	-0.6473346
